epoch,train_acc,train_loss,validation_acc,validation_loss,test_acc,test_loss
103,0.9519927536231884,0.1099370239113552,0.9651898734177216,0.09445567915423049,0.8738170347003155,0.4934169618186149
104,0.9492753623188406,0.1324665179827075,0.9620253164556962,0.09625704772770405,0.8785488958990536,0.4313058076827713
105,0.9528985507246377,0.10591305112061293,0.8829113924050633,0.2916066389944818,0.8012618296529969,0.7298882919948914
106,0.9492753623188406,0.12162020224807919,0.9651898734177216,0.08329998029188977,0.8801261829652997,0.4528504681626433
107,0.9542572463768116,0.1288089937314499,0.9746835443037974,0.07701260461989376,0.8974763406940063,0.4079300793390231
108,0.9501811594202898,0.1684408803348956,0.9715189873417721,0.10200022968153159,0.8769716088328076,0.4577495686979474
109,0.9538043478260869,0.11867951142831125,0.9683544303797469,0.08502506692376402,0.8848580441640379,0.41624641700304654
110,0.9533514492753623,0.11332168128084985,0.9620253164556962,0.08248829065511624,0.861198738170347,0.44613508456141543
111,0.9379528985507246,0.16398006673578336,0.9525316455696202,0.10163289122283459,0.8659305993690851,0.44579076264543754
112,0.9533514492753623,0.11046822606653407,0.9462025316455697,0.13613241103788218,0.8438485804416404,0.6224939967934532
113,0.9569746376811594,0.10333878797330502,0.9778481012658228,0.057348059955984354,0.889589905362776,0.44827867673991834
114,0.9592391304347826,0.09695544798413049,0.9683544303797469,0.07864523865282536,0.8848580441640379,0.40651890500693727
115,0.948822463768116,0.13494068759399047,0.9620253164556962,0.08437489180101289,0.8722397476340694,0.41881908709183335
116,0.958786231884058,0.10968633414502593,0.9651898734177216,0.08030661852616403,0.8785488958990536,0.43694715343391227
117,0.9592391304347826,0.09753293084804023,0.9683544303797469,0.08422469570197993,0.886435331230284,0.4624927060163157
118,0.9501811594202898,0.11428313593690594,0.9651898734177216,0.09792532047463788,0.862776025236593,0.5590352105431712
119,0.9565217391304348,0.1086038119982982,0.9620253164556962,0.11710197395748562,0.8722397476340694,0.6441985310331418
120,0.9524456521739131,0.15120768084096303,0.9683544303797469,0.07629980126188861,0.8943217665615142,0.3702850133107093
121,0.9501811594202898,0.14671054343436507,0.9715189873417721,0.07693837275211182,0.886435331230284,0.46381950879463385
122,0.9519927536231884,0.13276719552991184,0.9367088607594937,0.15201583546068934,0.8659305993690851,0.5438590859933021
123,0.9497282608695652,0.18650154982679995,0.9746835443037974,0.08857777611249024,0.88801261829653,0.35204720673592466
124,0.9565217391304348,0.10766561010825461,0.9746835443037974,0.06637885349078311,0.8990536277602523,0.4101252297282611
125,0.9605978260869565,0.1032853556688929,0.9746835443037974,0.07138968440186647,0.8927444794952681,0.41444336578531776
126,0.9556159420289855,0.11601264179562745,0.9746835443037974,0.07268430582351154,0.8958990536277602,0.3875586629698151
127,0.9565217391304348,0.1028550228819359,0.9746835443037974,0.09075105110079879,0.8990536277602523,0.45935489394469187
128,0.9510869565217391,0.1222810337346965,0.9715189873417721,0.0878515677112672,0.88801261829653,0.5313655297167746
129,0.9642210144927537,0.09819268942743108,0.9746835443037974,0.06786778853792283,0.9022082018927445,0.3640598950074299
130,0.9524456521739131,0.11366515934629284,0.9715189873417721,0.08921552863385943,0.8911671924290221,0.38143747616069096
131,0.9596920289855072,0.10630204426327153,0.9683544303797469,0.08079420687216851,0.8943217665615142,0.3721701951305333
132,0.9624094202898551,0.10986656246139952,0.9683544303797469,0.08684209734201431,0.8722397476340694,0.3923558554563083
133,0.9583333333333334,0.09681412277311302,0.9746835443037974,0.06618993263691664,0.9053627760252366,0.3816534659096138
134,0.948822463768116,0.1093904014408548,0.9715189873417721,0.07063918172692259,0.8974763406940063,0.4269229427453339
135,0.957427536231884,0.10053826669447016,0.9683544303797469,0.08133680621782939,0.8974763406940063,0.3904980213877647
136,0.9547101449275363,0.10196326830950768,0.9715189873417721,0.08616076631005853,0.88801261829653,0.48847830210548926
137,0.957427536231884,0.10795680791193592,0.9683544303797469,0.09085429687466887,0.88801261829653,0.45235817355416275
138,0.957427536231884,0.09971621744604646,0.9556962025316456,0.09747056590600146,0.8769716088328076,0.4561577425031972
139,0.9615036231884058,0.09148086025717034,0.9715189873417721,0.07045606311617626,0.8958990536277602,0.4228742266162666
140,0.958786231884058,0.10952507205091525,0.9462025316455697,0.10352960857562721,0.8249211356466877,0.563537203859979
141,0.9515398550724637,0.12654350595413774,0.9778481012658228,0.06966107255882686,0.9006309148264984,0.38429082828377814
142,0.9596920289855072,0.09028405269634897,0.9683544303797469,0.08315011362234752,0.8958990536277602,0.551627017600463
143,0.9578804347826086,0.10393682286899159,0.9810126582278481,0.08094936591159138,0.8911671924290221,0.41522460475588513
144,0.9551630434782609,0.10872407229212315,0.9810126582278481,0.08073574255427553,0.8958990536277602,0.47245240751707523
145,0.9605978260869565,0.09644710287397755,0.9683544303797469,0.09231316238745219,0.9037854889589906,0.41898147060266255
146,0.958786231884058,0.10258700425966062,0.9778481012658228,0.08057515936282773,0.9053627760252366,0.40576880325649034
147,0.9601449275362319,0.097149390929743,0.9715189873417721,0.08353546861973074,0.8911671924290221,0.508702480887893
148,0.9528985507246377,0.14474940752826523,0.9651898734177216,0.08595256114171611,0.9085173501577287,0.4019959628272581
149,0.9605978260869565,0.099741382456884,0.9715189873417721,0.07504671677533123,0.8927444794952681,0.40570154975438
150,0.9651268115942029,0.0864516933620705,0.9715189873417721,0.08265901390566593,0.8927444794952681,0.4131692566106243
